"Remove_Product","Additional_Section_IDs","Option_Group_IDs","Coupon_IDs","Change_pID","pID","pName","pSection","pPrice","pListPrice","pWholesalePrice","pDisplay","pSell","pDescription","pLongDescription"
"0","108","","","5913-00","5913-00","Custom Painting 40 PSI II DVD by Simon Murray","217","22.45","0","0","1","1","Simon Murray shows different special effect tricks & mural techniques.",""
"0","324","","","B3000","B3000","Custom Painting Graphics Book","88","24.95","0","0","0","0","<p>Written by Jon Kosmoski and how-to-author Tim Remus, this book explains exactly how to apply graphics to nearly any vehicle. Seven start-to-finish photo sequences and interviews with the artists allow them to share their knowledge with a wider audience. Learn how to apply gold leaf, layout a set of flames, use specialized pinstripe brushes, hand letter, use an airbrush, do complex layouts and multicolor fades, use Kandy, Pearl and Marblizer. 128 pages</ p>",""
"0","283","","","CPWW","CPWW","Custom Pinstriping by Watson","284","21.95","0","0","0","0","",""
"0","","","","POOLCUE","POOLCUE","Custom Pool Cue Stick Holder","460","129.95","0","0","0","0","Custom fiberglass pool cue stick holder by Rob's Paintworks.<br> NOT PAINTED<br><br>Additional shipping will apply. Adjustments will be made after checkout and an email will be sent for your approval. </br>",""
"0","301,302,303","586","","QDA","QDA","Custom Quick Connect w/ Mini Air Control Valve","305","26.95","0","0","0","0","NEW Mini Quick connect w/ air control valve. Available for Iwata, Tamiya, Paasche, Badger & Thayer & Chandler airbrushes. Does not include male fitting for the brush.",""
"0","","","","VL-134C","VL-134C","Cut Away Handle","258","5.5","0","0","0","1","",""
"0","","","","MIL-10","MIL-10","Cut Away Handle Aluminum","261","8.5","0","0","0","1","",""
"0","","","","D1DB01","D1DB01","Cut, Buff & Polish by David Brost","110","29.95","0","0","0","0","CUT, BUFF & POLISH Auto restoration masters David Brost and Frank Roll demonstrate on a dark-colored and light colored side panel of a car how to achieve professional show-quality finishes on any automotive surface.",""
"0","331","343","","FFCMA4","FFCMA4","Cutting Mats by Artool","23","0","0","0","1","1","The Artool™ Cutting Mats are the most flexible cutting mats on the market today because they're made of a new, 3-ply high-tech polymer material. Constructed with a self-healing surface, Artool™ Cutting Mats are extremely durable and hold up under repeated use with art and mat knives or rotary cutters. If an Artool™ Cutting Mat should become bent or distorted, simply heat it in sunlight or hot water until it becomes pliable and then lay the mat flat.",""
"0","","341","","CR","CR","Cutting Rails by Artool","271","0","0","0","1","1","<p>Thanks to the patented raised-edge design, the Cuttingrail® prevents sharp blades from hopping over the top and cutting your fingers. The non-slip backing locks onto any surface for extra protection and safety. Cut sign vinyl, paper, board, frisket or textiles the safe way!/p",""
"0","","","","802949","802949","CVI-620GW <font color=""blue"">Waterborne</font>","39","629.2","0","0","0","0","Two air caps included.<br>
Trans-Tech High Efficiency Technology (#510)<br>
HVLP (#505)<br><br>
Vi™ Waterborne Gravity Gun includes:<br>
#510 Trans-Tech high efficiency air cap<br>
#505 HVLP air cap<br>
1.3mm fluid tip<br>
20 oz. Acetal gravity cup<br>
Spray gun lube, fluid filter, gun hook, air valve assembly tool

","Two air caps included.<br>
Trans-Tech High Efficiency Technology (#510)<br>
HVLP (#505)<br><br>
Vi™ Waterborne Gravity Gun includes:<br>
#510 Trans-Tech high efficiency air cap<br>
#505 HVLP air cap<br>
1.3mm fluid tip<br>
20 oz. Acetal gravity cup<br>
Spray gun lube, fluid filter, gun hook, air valve assembly tool

"
"0","","80","","KF02","KF02","Cyan To Purple","69","0","0","0","0","0","",""
"0","","","","D1JS02","D1JS02","Cyber Girl by Javier Soto","110","29.95","0","0","1","1","Cyber Girl - Automotive Kustom Series
Airbrush Action Magazine Presents JAVIER SOTO'S Cyber Girl
-An Exlusive step-by-step presentation!",""
"0","107","","","D2000","D2000","Cycle Flame Painting","88","32","0","0","0","0","<p>Watch and learn as Jon Kosmoski, one of the world's premier custom paint artists, corrects a dented Harley Davidson gas tank and transforms it into smooth, glossy, fuel-proof, attention-grabbing work of art. This step-by-step video covers: removing old paint, dent and body work, priming and sanding with guide coat, applying sealer and base coat, flame layout and painting techniques , painting with candy pin striping, clear coats, color sanding and polishing. This video has it all and it's almost as good as being there. For the amateur and professional alike. 60 minutes.</ p>",""
"0","79","","","STAND","STAND","Cycle Paint Stands","16","435","0","0","0","0","<font color=""white"">(((DISCONTINUED)))</font><br><br>3 Piece heavy-duty motorcycle painting stands by House of Kolor.","Completely adjustable for many uses<br>Allow access to every inch<br>Provides sturdy mounting of motorcycle tanks & fenders<br>Comes in 3 ready-to-go pieces for easy use & storage<br>Ideal for artwork, sanding, buffing or polishing</br>"
"0","243","","","DBP6","DBP6","DA Velcro Backing Plate 6""","322","23.5","0","0","1","1","<p>Meguiar's DA backing plates are designed to distribute pressure evenly for smoother sanding and finishing. The outer edges are precisely tuned for disc contouring over flat and curved surfaces. These backing plates also features a rotation indicator marking that allows the user to recognize backing plate rotation for ideal results. Can be attached to all DA polishers with a 5/16"" diameter shaft.<p>

- Distributes pressure for smoother sanding and finishing<br>
- Precisely tuned outer edges for ideal disc contouring over flat and curved surfaces<br>
- Quick and easy disc changes with micro hook and loop attachment system<br>
- Fits all DA Polishers with 5/16"" diameter shaft</p>",""
"0","","","","DGR-602","DGR-602","DAGR Airbrush & 1/6 hp Compressor","492","389","0","0","0","0","",""
"0","","","","DGR-601","DGR-601","DAGR Airbrush & 1/8 hp Compressor","492","399.95","0","0","1","1","",""
"0","","","","802938","802938","DAGR Airbrush Adapter - BADGER","492","5.95","0","0","0","1","",""
"0","","","","802847","802847","DAGR Airbrush Adapter - PAASCHE","492","5.25","0","0","0","1","",""
"0","","","","802620","802620","DAGR Airbrush Air Valve Casing","492","11.25","0","0","0","1","",""
"0","","","","803644","803644","DAGR Airbrush Air Valve Kit","492","19.95","0","0","0","1","",""
"0","","","","802615","802615","DAGR Airbrush Aircap 0.35mm","492","12.25","0","0","0","1","",""
"0","","","","802613","802613","DAGR Airbrush Crown Cap","492","13.25","0","0","0","1","",""
"0","","507","","DGR-CUP","DGR-CUP","DAGR Airbrush Cups &b Lids","492","0","0","0","1","1","",""
"0","","","","802628","802628","DAGR Airbrush Cutaway Handle w/ Pre Set","492","34.95","0","0","0","1","",""
"0","","","","802616","802616","DAGR Airbrush Head Cap","492","13.25","0","0","0","1","",""
"0","318","","","DGR-132","DGR-132","DAGR Airbrush Holder","492","29.95","0","0","0","0","* Holds up to 4 airbrushes<br>
    * Clamps on to table or bench</br>
",""
"0","","512","","DGR-123","DGR-123","DAGR Airbrush Hose","492","0","0","0","1","1","<p> FITS: 1/8 Fittings - Devilbiss, Iwata, Grex & Sata Airbrushes</p>",""
"0","","","","802627","802627","DAGR Airbrush Needle 0.35mm","492","12.95","0","0","0","1","",""
"0","","","","802623","802623","DAGR Airbrush Needle Guide, Rocker & Spring","492","18.25","0","0","0","1","",""
"0","","","","802625","802625","DAGR Airbrush Needle Locknut","492","6.5","0","0","0","1","",""
"0","","","","802618","802618","DAGR Airbrush Nozzle 0.35mm","492","19.95","0","0","0","0","",""
"0","","","","802619","802619","DAGR Airbrush Packing & Nut Assembly *Solvent Proof","492","19.95","0","0","0","1","",""
"0","","","","802630","802630","DAGR Airbrush Preset Needle Knob","492","9.95","0","0","0","1","",""
"0","316","","","DGR-140","DGR-140","DAGR Airbrush Regulator, Gauge & Moisture Trap","492","59.95","0","0","0","0","",""
"0","","","","DGR-121K-","DGR-121K-","DAGR Airbrush Repair Kit (#'s 5,9,17 & 22)","492","14.5","0","0","0","1","",""
"0","","","","802624","802624","DAGR Airbrush Spring Guide","492","9.95","0","0","0","1","",""
"0","","","","803645","803645","DAGR Airbrush Trigger Assembly","492","14.95","0","0","0","1","",""
"0","","","","DGR-122K","DGR-122K","DAGR Airbrush Trigger Buttons","492","18.95","0","0","1","1","Pack of 4 Types",""
"0","","","","DGR-120","DGR-120","DAGR Cup Lid","492","8.95","0","0","1","1","*Replacement Lid Fits all DAGR Cups*",""
"0","","","","DGR-501G","DGR-501G","DAGR Gravity Feed Airbrush 0.35mm","492","217.5","0","0","1","1","The DAGR Airbrush features the performance and versatility sought by automotive artists. Hairline detail to high paint-flow shading and gradual fades can be achieved with a wide variety of automotive paints or waterbased inks.","* Hairline detail to high paint-flow shading and gradual fades<br>
    * Smooth double action trigger<br>
    * Pre-set handle for precise control of paint flow<br>


    * Sprays automotive paints to waterbased inks<br>
    * Removable 1/3 oz gravity cup with optional 1/4 oz and 1/2 oz cups available or spray with no cup<br>

   * Light weight and balanced<br>
    * Choice of trigger buttons<br>



    * Solvent proof fluid passages, Teflon® needle packing<br>
    * Copper, nickel and chrome plated body<br>   



Specifications

    * Operating Pressure: 20 to 50 PSI Maximum<br>
    * Inlet Pressure: 175 PSI<br>
    * Needle Packing: Teflon&#65533; (solvent proof)</br>
"
"0","","","","DGR-603","DGR-603","DAGR Studio","492","265","0","0","1","1","Studio Includes:<br>
DAGR Airbrush<br>
Extra 1/2oz Cup<br>
10' Braided Hose",""
"0","712","","","POWER-XBOX","POWER-XBOX","Daniel Power's How To Airbrush an X-Box DVD 2 Disc Set","342","49","0","0","1","1","CLICK FOR MORE DETAILS<br>
""On this 2 disc set, you will learn to airbrush one of the hottest trends in airbrushing! This DVD shows you how to complete this awesome gaming console and in doing so, shows you techniques that can also be used on motorcycle tanks, guitars, almost anything! With no console more popular than the X-Box 360, this is a project series DVD which literally means this is a commercial project that we completed in our studio and filmed it being completed."" - Daniel Power<br>

","<br><br><div align=""center""><object width=""640"" height=""385""><param name=""movie"" value=""http://www.youtube.com/v/Wzr4qi9es7w?fs=1&amp;hl=en_US&amp;color1=0xe1600f&amp;color2=0xfebd01""></param><param name=""allowFullScreen"" value=""true""></param><param name=""allowscriptaccess"" value=""always""></param><embed src=""http://www.youtube.com/v/Wzr4qi9es7w?fs=1&amp;hl=en_US&amp;color1=0xe1600f&amp;color2=0xfebd01"" type=""application/x-shockwave-flash"" allowscriptaccess=""always"" allowfullscreen=""true"" width=""640"" height=""385""></embed></object></object></div><br><br>""On this 2 disc set, you will learn to airbrush one of the hottest trends in airbrushing! This DVD shows you how to complete this awesome gaming console and in doing so, shows you techniques that can also be used on motorcycle tanks, guitars, almost anything! With no console more popular than the X-Box 360, this is a project series DVD which literally means this is a commercial project that we completed in our studio and filmed it being completed."" - Daniel Power<br><br>
You Will Learn:<br>
Removing the case • Filling the Logos • Creating Artistic Backgrounds • Scenic Backgrounds • Applying and Texture Matching Logos • Using Spray Mask • Airbrushing a Full Mini-Mural • and Much More!"
"0","","1539","","158L","158L","Dark Blue","157","0","0","0","1","1","",""
"0","","1516","","115L","115L","Dark Brown","157","0","0","0","1","1","",""
"0","","15","","5128","5128","Dark Brown","54","0","0","0","1","1","",""
"0","","702","","DA11","DA11","Dark Cocoa","154","0","0","0","1","1","",""
"0","","701","","S/B-011","S/B-011","Dark Cocoa Foundation","611","0","0","0","1","1","",""
"0","","110","","F17","F17","Dark Gold","81","0","0","0","1","1","<p>Size: 1/128th Rectangle</p>","<p>Size: 1/128th Rectangle</p>"
"0","","184","","OSF-02","OSF-02","Dark Gold","146","0","0","0","0","0","",""
"0","","202","","AQ109","AQ109","Dark Golden Beige Foundation (Discontinued - Limited Availability)","658","0","0","0","1","1","",""
"0","","1529","","148L","148L","Dark Green","157","0","0","0","1","1","",""
"0","","1544","","164L","164L","Dark Magenta","157","0","0","0","1","1","",""
"0","","","","NM156","NM156","Dark Sable","338","3.25","0","0","1","1","",""
"0","","","","PBC55A","PBC55A","Dark Teal Pearl 12oz AEROSOL","822","47.96","0","0","0","0","",""
"0","682","","","RLE04","RLE04","Dead End Grey","681","8.39","0","0","1","1","4oz",""
"0","702","","","13-111","13-111","Dead Guy Gray","699","3.5","0","0","1","1","1oz",""
"0","","446","","LM1100DY","LM1100DY","Death Or Glory","402","25","0","0","0","0","Design is available on the following:<br>Men's Screened Tees, Women's Baby Doll &  Boyfriend Tees & Women's Puff Sleeve.</br>",""
"0","","","","450104","450104","Death Tones Template Set of 3","475","59.95","0","0","0","0","New From Rod Fuchs!! The DeathTones Template line is debuting with Rod's classic style. Get all three for one low price! Skull Fuchs, Dawn of the Dragon and Slay This!! 
<br>Each stencil is cut from 7 mil solvent resistent material with an approximate size of 8"" x 10"".",""
"0","","15","","5108","5108","Deep Blue","54","0","0","0","1","1","",""
"0","","120","","DP35","DP35","Deep Blue","82","0","0","0","0","0","",""
"0","","","","3-270","3-270","Deep Blue 4oz","285","5.95","0","0","1","1","<table width=""300"" border=""0"">
    <tbody>
      <tr>
        <td><p><font color=""red"">The Yurek line has been Discontinued. Limited colors and sizes are available and may not be reflected online. We recommend contacting us before ordering. Any unavailable items will be canceled from the order, without notice.</font></p></td>
      </tr>
    </tbody>
  </table>",""
"0","","","","3-290","3-290","Deep Brown 4oz","285","5.95","0","0","0","0","<table width=""300"" border=""0"">
    <tbody>
      <tr>
        <td><p><font color=""red"">The Yurek line has been Discontinued. Limited colors and sizes are available and may not be reflected online. We recommend contacting us before ordering. Any unavailable items will be canceled from the order, without notice.</font></p></td>
      </tr>
    </tbody>
  </table>",""
"0","","","","PBC107A","PBC107A","Deep Lilac Pearl 12oz AEROSOL","822","47.4","0","0","0","0","",""
"0","","120","","DP26","DP26","Deep Orange","82","0","0","0","0","0","",""
"0","","998","","3-230","3-230","Deep Red","285","0","0","0","0","0","<table width=""300"" border=""0"">
    <tbody>
      <tr>
        <td><p><font color=""red"">The Yurek line has been Discontinued. Limited colors and sizes are available and may not be reflected online. We recommend contacting us before ordering. Any unavailable items will be canceled from the order, without notice.</font></p></td>
      </tr>
    </tbody>
  </table>",""
"0","","15","","5124","5124","Deep Red","54","0","0","0","1","1","",""
"0","","202","","AQ116","AQ116","Deep Rose Blush","659","0","0","0","1","1","",""
"0","702","","","13-127","13-127","Deep Wound Maroon","699","3.5","0","0","1","1","1oz",""
"0","","","","30653","30653","Deep Xanthe","783","17.95","0","0","1","1","",""
"0","","","","802109","802109","DeKups Disposable Funnel (24)","486","16.99","0","0","1","1","DPC-22-K24 Disposable Funnel in a box of 24
",""
"0","","","","8022132","8022132","DeKups DPC-6-K10 Plugs Pack of 10","486","7.27","0","0","1","1","",""
"0","","","","DHTTEZ","DHTTEZ","Deluxe Fold Up Easel","16","67.5","0","0","1","1","This 18"" x 24"" Workspace Foldable Easel is made of a robust wood finish with sturdy Foam Core center to allow use of tacks or pins to hold down practice sheeting or your reference photos. This Easel allows a full range of adjustments for working at any angle you prefer and easily folds all the way down for storing and easy portability. This is the perfect easel for sit down studio or classroom environments. <br><br>OVERSIZED: ADDITIONAL SHIPPING QUOTED AFTER CHECKOUT<p>
<font color=""white"">PROUDLY MADE IN THE</font><font color=""red""> U</font><font color=""white""> S</font><font color=""blue""> A</font></p>",""
"0","","332","","3-050","3-050","Denim Base","289","0","0","0","1","1","<table width=""300"" border=""0"">
    <tbody>
      <tr>
        <td><p><font color=""red"">The Yurek line has been Discontinued. Limited colors and sizes are available and may not be reflected online. We recommend contacting us before ordering. Any unavailable items will be canceled from the order, without notice.</font></p></td>
      </tr>
    </tbody>
  </table>
Brush onto denim before applying colours.</p>",""
"0","","","","FHBFX-1","FHBFX-1","Dennis Mathewson Bubble FX 4 Template Set w/ DVD","683","74.95","107.75","0","1","1","Sold as Set only. Includes a Bonus DVD.",""
"0","","","","GORE-CLASS-DEPOSITx","GORE-CLASS-DEPOSITx","Deposit for Silicone FX Class w/ Tim Gore March 2nd & 3rd","646","100","0","0","0","1","",""
"0","","","","30651","30651","Desert Sand","783","17.95","0","0","1","1","",""
"0","","","","DSI-010","DSI-010","Design Size 3.5oz","653","7.49","0","0","0","0","Brush it on.",""
"0","","","","41-003","41-003","Detail (Fine) Tip","281","4.1","0","0","0","1","",""
"0","","715","","W051","W051","Detail Black","687","0","0","0","1","1","",""
"0","","715","","W058","W058","Detail Blue Green","687","0","0","0","1","1","",""
"0","","715","","W057","W057","Detail Blue Violet","687","0","0","0","1","1","",""
"0","","715","","W066","W066","Detail Burnt Orange","687","0","0","0","1","1","",""
"0","","715","","W074","W074","Detail Burnt Sienna","687","0","0","0","1","1","",""
"0","","715","","W069","W069","Detail Burnt Umber","687","0","0","0","1","1","",""
"0","","715","","W063","W063","Detail Carmine","687","0","0","0","1","1","",""
"0","","715","","W062","W062","Detail Cerulean Blue","687","0","0","0","1","1","",""
"0","","715","","W061","W061","Detail Cobalt Blue","687","0","0","0","1","1","",""
"0","","715","","W073","W073","Detail Driscoll Tone","687","0","0","0","1","1","",""
"0","","904","","W032","W032","Detail Flat Opaque White","687","0","0","0","1","1","",""
"0","","715","","W064","W064","Detail Magenta","687","0","0","0","1","1","",""
"0","","715","","W059","W059","Detail Moss Green","687","0","0","0","1","1","",""
"0","","715","","W054","W054","Detail Orange","687","0","0","0","1","1","",""
"0","","715","","W071","W071","Detail Paynes Grey","687","0","0","0","1","1","",""
"0","","715","","W067","W067","Detail Raw Sienna","687","0","0","0","1","1","",""
"0","","715","","W068","W068","Detail Raw Umber","687","0","0","0","1","1","",""
"0","","715","","W056","W056","Detail Red Violet","687","0","0","0","1","1","",""
"0","","715","","W053","W053","Detail Scarlet","687","0","0","0","1","1","",""
"0","","715","","W070","W070","Detail Sepia","687","0","0","0","1","1","",""
"0","","715","","W072","W072","Detail Smoke Black","687","0","0","0","1","1","",""
"0","","715","","W055","W055","Detail Violet","687","0","0","0","1","1","",""
"0","","715","","W060","W060","Detail Viridian","687","0","0","0","1","1","",""
"0","","715","","W050","W050","Detail White","687","0","0","0","1","1","",""
"0","","715","","W052","W052","Detail Yellow","687","0","0","0","1","1","",""
"0","","715","","W065","W065","Detail Yellow Ochre","687","0","0","0","1","1","",""
"0","","","","C-2100","C-2100","Detailing Clay Aggresive","320","36","0","0","1","1","The safe, chemical-free way to remove stubborn contamination. There are countless ways to put these revolutionary cleaning products to work. Simply lubricate paint with Mirror Glaze #34 Final Inspection, and gently wipe away overspray, bug debris, water spots, tree sap mist, road tar and other surface contamination. Use Detailing Clay before polishing or waxing for a smoother, more perfect gloss.",""
"0","","","","C-2000","C-2000","Detailing Clay Mild","320","36","0","0","1","1","The safe, chemical-free way to remove stubborn contamination. There are countless ways to put these revolutionary cleaning products to work. Simply lubricate paint with Mirror Glaze #34 Final Inspection, and gently wipe away overspray, bug debris, water spots, tree sap mist, road tar and other surface contamination. Use Detailing Clay before polishing or waxing for a smoother, more perfect gloss.",""
"0","","","","DEVIL","DEVIL","Devil","460","225","0","0","0","0","42"" tall x 20"" width<B>*Additional shipping fees apply*</B> We will call or email with an estimate prior to charging any additional fees.",""
"0","","580","","HBB-DEVIL1","HBB-DEVIL1","Devil 1 (also available in 2 smaller sizes)","549","24.99","0","0","1","1","",""
"0","","580","","HBB-DEVIL2","HBB-DEVIL2","Devil 2 (also available in 2 smaller sizes)","549","24.99","0","0","1","1","",""
"0","","","","HBB-DEVIL3-S","HBB-DEVIL3-S","Devil 3 Reduced Size","549","24.99","0","0","1","1","",""
"0","","","","HBB-DEVIL4-S","HBB-DEVIL4-S","Devil 4 Reduced Size","549","24.99","0","0","1","1","",""
"0","","580","","HBB-DEVIL5","HBB-DEVIL5","Devil 5 (also available in 2 smaller sizes)","549","24.99","0","0","1","1","",""
"0","","","","HBB-DEVILGIRL1-S","HBB-DEVILGIRL1-S","Devil Girl 1 Reduced Size","548","24.99","0","0","1","1","O/S",""
"0","","580","","HBB-DEVILGIRL2","HBB-DEVILGIRL2","Devil Girl 2 (also available in 2 smaller sizes)","548","24.99","0","0","0","0","",""
"0","","","","HBB-DEVILGIRL3","HBB-DEVILGIRL3","Devil Girl 3","548","24.99","0","0","1","1","",""
"0","","580","","HBB-DEVILGIRL4","HBB-DEVILGIRL4","Devil Girl 4 9also available in 2 smaller sizes)","548","24.99","0","0","0","0","O/S",""
"0","","580","","HBB-DEVILGIRL5","HBB-DEVILGIRL5","Devil Girl 5 (also available in 2 smaller sizes)","548","24.99","0","0","0","0","O/S",""
"0","","","","HBB-DEVILGIRLSET","HBB-DEVILGIRLSET","Devil Girl Set Of 5","548","110.99","0","0","0","0","O/S",""
"0","","","","DEVILHEAD","DEVILHEAD","Devil Head","460","159.95","0","0","0","0","22-1/2"" diameter<B>*Additional shipping fees apply*</B> We will call or email with an estimate prior to charging any additional fees.",""
"0","","","","FHSK-6","FHSK-6","Devil Or Angel","183","17.95","0","0","1","1","",""
"0","","","","HBB-DEVILSET","HBB-DEVILSET","Devil Set Of 5","549","110.99","0","0","1","1","",""
"0","","","","DGR-401","DGR-401","Devilbiss Dagr Parts Pack","492","149.95","0","0","1","1","The Devilbiss Parts Pack is ideal for the DAGR Airbrush enthusiast. The pack includes the following:  Repair Kit, ½ fl oz (14cc) cup/lid for less refills, Trigger buttons ergo-pack (4 types), 10 ft. braided nylon air hose, Quick Disconnect, Quick Disconnect Stem, Needle (for .35mm fluid nozzle), Nozzle (.35mm) and Wrench
",""
"0","","","","170156","170156","Devilbiss GTi Millenium HVLP","39","620.34","0","0","1","1","The Ultimate HVLP Base Coat/Clearcoat Gun<br>
Three guns in one</br>","Includes:<br>
* 1.3 mm, 1.4 mm, and 1.5 mm fluid tips<br>
* 1-Liter aluminum cup with push on lid<br>
* High output air adjusting valve with gauge<br>
* Spray lube, fluid filter, gun hook</br>"
"0","","","","110269","110269","Devilbiss JGA","39","249.95","0","0","0","0","Includes:<br>
* 1.4 mm fluid tip<br>
* 1-Liter aluminum cup with push on lid<br>
*10"" Pattern<br>
* 10 psi 13.0 cfm @ 23 psi
* Spray lube, fluid filter, gun hook</br>","Includes:<br>
* 1.4 mm fluid tip<br>
* 1-Liter aluminum cup with push on lid<br>
*10"" Pattern<br>
* 10 psi 13.0 cfm @ 23 psi
* Spray lube, fluid filter, gun hook</br>"
"0","","","","110281","110281","Devilbiss Plus ""Aces Wild"" Gravity Gun Kit","39","399.95","0","0","0","0","Designed by Tom Prewitt, world renowned for custom body/paint designs.","Kit Includes:<br>
* Plus Gun<br>*1.2, 1.3, 1.4 mm nozzles<br>* Air Adjusting Valve<br>* Cleaning Kit<br>Case</br>"
"0","","","","GFG670-SE","GFG670-SE","Devilbiss Plus ""Friki Tiki"" Gravity Gun Kit","39","399.95","0","0","0","0","Designed by Tom Prewitt, world renowned for custom body/paint designs.","Kit Includes:<br>
* Plus Gun<br>*1.2, 1.3, 1.4 mm nozzles<br>* Cleaning Kit<br>Case & T Shirt</br>"
"0","","","","110264","110264","Devilbiss Plus Gravity Feed Gun","39","627.25","0","0","1","1","High Efficiency Gravity Feed w/ 1 litre aluminum cup. Great for touch ups, basecoats, clear coats.","Includes:<br>
* 1.2 mm, 1.3 mm, and 1.4 mm fluid tips<br>
* 1-Liter aluminum cup with push on lid<br>
* High output airadjusting valve with gauge<br>
* Spray lube, fluid filter, gun hook</br>"
"0","","","","PRi","PRi","Devilbiss PRi HVLP Gravity Feed","39","239.95","0","0","0","0","Reduces sanding & overspray.","Includes:<br>
*1.4 or 1.8 nozzle<br>
* 11"" Spray Pettern
*4-10 psi, 16.0 cfm @ 30 psi
* 1-Liter aluminum cup with push on lid<br>
* Spray lube</br>"
"0","115,637,109","","","D1BL01","D1BL01","DeVilbiss Spray Gun Techniques w/ Brian Lynch","110","24.95","0","0","1","1","Refinish expert Brian Lynch conducts a comprehensive clinic on the complete line of DeVilbiss spray equipment, including the inner workings of spray guns, how to adjust them, how they’re made, design features that make conventional and custom effects easier and faster, and much, much more. Geared for beginning to professional painters, this information is not available anywhere else.<br><font color=""white"">CLICK FOR MORE INFO<br><br>

","Refinish expert Brian Lynch conducts a comprehensive clinic on the complete line of DeVilbiss spray equipment, including the inner workings of spray guns, how to adjust them, how they’re made, design features that make conventional and custom effects easier and faster, and much, much more. Geared for beginning to professional painters, this information is not available anywhere else.<br><br>

You’ll learn:<br>
• DeVilbiss’s selection of guns including:<br>
  The PRI for primer applications<br>
  The CVI Topcoat gun<br>
  The SRI Pro for spot repair<br>
  The Tekna High Efficiency spray gun for general    
  automotive coating  <br>       
• The principal of the vacuum and how a siphon works
• Anatomy of a spray gun
• Demonstration of the Dagr airbrush
• The DeKups disposable gravity-feed cup system
• How to achieve a variety of spray patterns
• Overlapping techniques
• How to spray large and small areas
• Components of a good compressed air system
• Moisture and contamination control with DeVilbiss’s 
  CamAir filter systems
• Air pressure regulation
• When to change a filter
• The right gun for the job
• Fittings
• Air adjusting valves and regulators
• How to properly clean spray guns
• How to disassemble and assemble spray guns
• Safety issues
• The necessary tools for use with spray guns
• Use of coarse, fine, and extra-fine spray gun filters
• Disc filters
• How to adjust for the desired spray pattern
• How to achieve fine to coarse atomization
• How to achieve even delivery of paint and spray patterns
• How to perform flood checking
• How to achieve and maintain correct transverse speed
• How to perform airbrush-like effects with spray guns
• How to render gradations/color fades with spray guns
And more!<br><br>

Running Time:  48 Minutes<br><br>

ABOUT THE ARTIST<br>
Brian Lynch, former training manager for House of Kolor, has been involved in the automotive kustom painting industry for 37 years in the capacity of painter, chemist, sales, and training. “The opportunity to work with chemists in paint manufacturing really bolstered my knowledge,” Brian explained. After spending 20 years with three major refinish manufacturers, Mr. Lynch has earned a reputation as one of the most knowledgeable techs in the field. As a teacher Brian always stresses consistent project performance and the preservation of the creative ability kustom painters need. Lynch is also a head instructor for the esteemed Airbrush Getaway Professional Workshop program.<br><br>"
"0","316","","","HAF-507","HAF-507","Devilbiss Whirlwind Disposable Moisture Filter","637","13.08","0","0","1","1","Devilbiss Whirlwind™: longer life and less pressure <br>
dropPatented two-stage filter<br>
Stage 1 - Swirl Chamber-
Removes large water droplets<br>
Stage 2 - Filter Media -
Removes smaller water droplets, oil droplets, and dirt particles<br>
It is recommended to replace the filter everyth 10 days of use.",""
"0","105","","","DW849","DW849","Dewalt Heavy-Duty Polisher/Grinder","243","314","0","0","1","1","<p>

The DEWALT 7 in./9 in. Electronic Polisher features heat-treated, precision-cut gears to provide smooth operation. A variable-speed dial helps you select a maximum speed from 1,000 RPM to 3,000 RPM to accommodate a variety of materials and applications. The polisher's variable-speed trigger helps you bring the speed from 0 to the dialed setting in an instant. Ball-bearing construction helps provide this polisher with a long life. <font color=""white"">CLICK FOR MORE INFORMATION</font></p>","<p>
The DEWALT 7 in./9 in. Electronic Polisher features heat-treated, precision-cut gears to provide smooth operation. A variable-speed dial helps you select a maximum speed from 1,000 RPM to 3,000 RPM to accommodate a variety of materials and applications. The polisher's variable-speed trigger helps you bring the speed from 0 to the dialed setting in an instant. Ball-bearing construction helps provide this polisher with a long life.<p>

    •Powerful 8 amp, ball-bearing construction for a long life<br>
    •Maximum speed settings from 1,000 RPM to 3,000 RPM to accommodate different materials and applications<br>
    •Variable-speed trigger to instantly control speed from 0 to the dialed setting<br>
    •Conveniently located variable-speed dial for efficient operation<br>
    •Heat-treated, precision-cut gears offer a smooth operation<br>
    •Electronic module maintains specified speed under load<br>
    •External brush caps for easy servicing<br>
    •Side handle offers control<br>
    •8 ft. cord for maneuverability<br>
    •Rubber backing pad and nut included</P>

Info & Guides

    Use and Care Manual
    Warranty

You will need Adobe® Acrobat® Reader to view PDF documents. Download a free copy from the Adobe Web site.
"
"0","","1085","","DC-MM","DC-MM","DeWayne Connot (DC) Micro Mono","208","0","0","0","1","1","<p>After using synthetic brushes, one might wonder if a natural haired brush could compare and perform. The Mack Brush Company did just that by creating the new Micro Mono brush. It's a natural, soft haired brush with just the right snap! Doing small letters will never be easier when you use this brush.<p>",""
"0","","1086","","DC-MS","DC-MS","DeWayne Connot (DC) Micro Script","208","0","0","0","1","1","<p>Synthetic detail brushes are no comparison to the natural hair and pointed detail brush of the new Micro Script brush. You will get the finest little lines and delicate touches you didn’t even believe were possible. It is the brush you will fall in love with for all the little things you do.</p>",""
"0","","229","","1310","1310","DeWayne Connot Flatliners","208","0","0","0","1","1","",""
